,numero,año,escolaridad,experiencia,sindicalizado,etnia,casado,salud,sueldo,industria,ocupacion,lugar_residencia
800,1721,1987,11,12,no,hisp,no,no,2.910901049,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
801,1742,1980,12,2,sí,other,no,no,1.461624733,Transportation,Clerical_and_kindred,NA
802,1742,1981,12,3,sí,other,no,no,1.682905064,Transportation,Clerical_and_kindred,NA
803,1742,1982,12,4,no,other,sí,no,1.872824922,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
804,1742,1983,12,5,no,other,sí,no,2.04386382,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
805,1742,1984,12,6,no,other,no,no,2.350375757,Manufacturing,"Professional, Technical_and_kindred",NA
806,1742,1985,12,7,no,other,no,no,2.387135457,Trade,"Craftsmen, Foremen_and_kindred",NA
807,1742,1986,12,8,no,other,no,no,2.410870517,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
808,1742,1987,12,9,no,other,no,no,2.480118133,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
809,1744,1980,11,2,sí,other,no,no,1.630321123,Construction,Laborers_and_farmers,NA
810,1744,1981,11,3,sí,other,no,no,1.683545885,Construction,"Craftsmen, Foremen_and_kindred",NA
811,1744,1982,11,4,sí,other,no,no,1.781017373,Construction,"Craftsmen, Foremen_and_kindred",NA
812,1744,1983,11,5,sí,other,no,no,1.38163855,Construction,"Craftsmen, Foremen_and_kindred",NA
813,1744,1984,11,6,sí,other,no,no,2.030624167,Trade,Clerical_and_kindred,NA
814,1744,1985,11,7,sí,other,no,no,1.81069767,Trade,"Craftsmen, Foremen_and_kindred",NA
815,1744,1986,11,8,sí,other,no,no,2.012397466,Construction,Service_Workers,NA
816,1744,1987,11,9,sí,other,no,no,2.320032718,Construction,"Craftsmen, Foremen_and_kindred",NA
817,1763,1980,11,1,no,hisp,no,no,0.643500241,Personal_Service,Operatives_and_kindred,NA
818,1763,1981,11,2,no,hisp,no,no,0.897941593,Trade,Service_Workers,NA
819,1763,1982,11,3,sí,hisp,no,no,1.278796596,Trade,Service_Workers,NA
820,1763,1983,11,4,sí,hisp,no,no,1.335449167,Trade,Service_Workers,NA
821,1763,1984,11,5,no,hisp,no,no,1.526200314,Trade,Service_Workers,NA
822,1763,1985,11,6,no,hisp,no,no,1.434203558,Trade,Service_Workers,NA
823,1763,1986,11,7,no,hisp,no,sí,0.060374725,Trade,Service_Workers,NA
824,1763,1987,11,8,no,hisp,no,no,1.393775937,Trade,Service_Workers,NA
825,1777,1980,15,1,no,other,no,no,1.389388031,Trade,"Professional, Technical_and_kindred",NA
826,1777,1981,15,2,no,other,no,no,1.241713132,Professional_and_Related Service,Clerical_and_kindred,nothern_central
827,1777,1982,15,3,no,other,no,no,0.985908799,Professional_and_Related Service,Clerical_and_kindred,nothern_central
828,1777,1983,15,4,no,other,sí,no,1.144054314,Professional_and_Related Service,Clerical_and_kindred,nothern_central
829,1777,1984,15,5,no,other,sí,no,1.654600454,Transportation,Laborers_and_farmers,NA
830,1777,1985,15,6,sí,other,no,no,1.648178741,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
831,1777,1986,15,7,sí,other,no,no,1.333059875,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
832,1777,1987,15,8,no,other,no,no,1.738180788,Professional_and_Related Service,Service_Workers,nothern_central
833,1843,1980,15,2,no,other,sí,no,2.364290298,Manufacturing,"Professional, Technical_and_kindred",NA
834,1843,1981,15,3,no,other,sí,no,2.337618056,Manufacturing,"Managers, Officials_and_Proprietors",NA
835,1843,1982,15,4,no,other,sí,no,2.416440369,Manufacturing,Clerical_and_kindred,NA
836,1843,1983,15,5,no,other,sí,no,2.513867449,Manufacturing,"Professional, Technical_and_kindred",NA
837,1843,1984,15,6,no,other,sí,no,2.64762728,Manufacturing,"Managers, Officials_and_Proprietors",NA
838,1843,1985,15,7,no,other,sí,no,2.636213378,Manufacturing,"Professional, Technical_and_kindred",NA
839,1843,1986,15,8,no,other,sí,no,2.718755297,Manufacturing,Operatives_and_kindred,NA
840,1843,1987,15,9,no,other,sí,no,2.768744047,Manufacturing,"Professional, Technical_and_kindred",NA
841,1891,1980,12,2,sí,other,no,no,0.937173943,Trade,Operatives_and_kindred,north_east
842,1891,1981,12,3,no,other,no,no,1.018830371,Trade,Operatives_and_kindred,north_east
843,1891,1982,12,4,no,other,no,no,1.119958507,Manufacturing,Operatives_and_kindred,north_east
844,1891,1983,12,5,no,other,no,no,0.838389739,Trade,Service_Workers,nothern_central
845,1891,1984,12,6,no,other,no,no,1.246248288,Trade,Service_Workers,nothern_central
846,1891,1985,12,7,no,other,no,no,1.197977739,Trade,Service_Workers,nothern_central
847,1891,1986,12,8,no,other,no,no,1.253417728,Trade,Service_Workers,nothern_central
848,1891,1987,12,9,no,other,no,no,1.301463137,Trade,Service_Workers,nothern_central
849,1895,1980,13,2,no,other,no,no,1.654456199,Trade,Operatives_and_kindred,north_east
850,1895,1981,13,3,no,other,sí,no,1.589547754,Trade,Operatives_and_kindred,north_east
851,1895,1982,13,4,sí,other,sí,no,1.748772273,Public_Administration,Service_Workers,north_east
852,1895,1983,13,5,sí,other,sí,no,1.870592099,Public_Administration,Service_Workers,north_east
853,1895,1984,13,6,sí,other,sí,no,2.054109941,Business_and_Repair_Service,Service_Workers,north_east
854,1895,1985,13,7,sí,other,sí,no,1.903898463,Public_Administration,Service_Workers,north_east
855,1895,1986,13,8,sí,other,sí,no,2.083877024,Public_Administration,Service_Workers,north_east
856,1895,1987,13,9,sí,other,sí,no,2.28229239,Public_Administration,Service_Workers,nothern_central
857,1899,1980,12,3,no,other,no,no,1.447999567,Manufacturing,Laborers_and_farmers,north_east
858,1899,1981,12,4,no,other,no,no,1.241713132,Manufacturing,Clerical_and_kindred,north_east
859,1899,1982,12,5,no,other,sí,no,1.380348437,Manufacturing,Laborers_and_farmers,north_east
860,1899,1983,12,6,no,other,sí,no,0.980969614,Manufacturing,Operatives_and_kindred,nothern_central
861,1899,1984,12,7,no,other,sí,no,1.394864312,Manufacturing,Operatives_and_kindred,nothern_central
862,1899,1985,12,8,no,other,sí,no,1.401318663,Manufacturing,Operatives_and_kindred,nothern_central
863,1899,1986,12,9,no,other,sí,no,1.494579785,Manufacturing,Laborers_and_farmers,nothern_central
864,1899,1987,12,10,no,other,sí,no,1.362457649,Trade,Clerical_and_kindred,nothern_central
865,1925,1980,11,2,no,other,no,no,1.005991088,Trade,"Managers, Officials_and_Proprietors",nothern_central
866,1925,1981,11,3,no,other,no,no,1.637409566,Trade,Sales_Workers,nothern_central
867,1925,1982,11,4,no,other,no,no,1.570719128,Manufacturing,Operatives_and_kindred,nothern_central
868,1925,1983,11,5,no,other,no,no,1.757986259,Manufacturing,Operatives_and_kindred,nothern_central
869,1925,1984,11,6,no,other,sí,no,1.903860109,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
870,1925,1985,11,7,no,other,sí,no,1.833581964,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
871,1925,1986,11,8,no,other,sí,no,1.985459145,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
872,1925,1987,11,9,no,other,sí,no,1.948571187,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
873,1930,1980,11,2,no,other,no,no,1.074007485,Professional_and_Related Service,Service_Workers,north_east
874,1930,1981,11,3,no,other,no,no,0.966761996,Business_and_Repair_Service,Operatives_and_kindred,nothern_central
875,1930,1982,11,4,no,other,no,no,1.32425897,Trade,Operatives_and_kindred,nothern_central
876,1930,1983,11,5,no,other,no,no,0.560657998,Trade,Operatives_and_kindred,nothern_central
877,1930,1984,11,6,no,other,no,no,1.682546384,Trade,Operatives_and_kindred,nothern_central
878,1930,1985,11,7,no,other,no,no,1.85874351,Finance,"Managers, Officials_and_Proprietors",nothern_central
879,1930,1986,11,8,no,other,no,no,1.991016671,Finance,"Managers, Officials_and_Proprietors",nothern_central
880,1930,1987,11,9,no,other,sí,no,2.148760997,Finance,Sales_Workers,north_east
881,1961,1980,12,4,no,other,sí,no,1.166015515,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
882,1961,1981,12,5,no,other,sí,no,1.862028665,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
883,1961,1982,12,6,no,other,sí,no,1.850352066,Trade,Operatives_and_kindred,north_east
884,1961,1983,12,7,no,other,sí,no,1.834120691,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
885,1961,1984,12,8,no,other,sí,no,1.928381347,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
886,1961,1985,12,9,no,other,sí,no,1.859849891,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
887,1961,1986,12,10,no,other,sí,no,2.009258978,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
888,1961,1987,12,11,no,other,sí,no,2.298619283,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
889,1963,1980,11,2,no,other,no,no,1.508624188,Manufacturing,Operatives_and_kindred,nothern_central
890,1963,1981,11,3,no,other,no,no,1.506138343,Manufacturing,Operatives_and_kindred,nothern_central
891,1963,1982,11,4,no,other,sí,no,1.914808068,Manufacturing,Operatives_and_kindred,nothern_central
892,1963,1983,11,5,no,other,sí,no,1.819908632,Manufacturing,Operatives_and_kindred,nothern_central
893,1963,1984,11,6,no,other,sí,no,1.693128494,Manufacturing,"Professional, Technical_and_kindred",nothern_central
894,1963,1985,11,7,no,other,sí,no,1.682080292,Manufacturing,"Professional, Technical_and_kindred",nothern_central
895,1963,1986,11,8,no,other,sí,no,1.7158221,Manufacturing,Operatives_and_kindred,nothern_central
896,1963,1987,11,9,no,other,sí,no,1.747149458,Manufacturing,Sales_Workers,nothern_central
897,1979,1980,12,4,sí,other,sí,no,2.023541637,Manufacturing,Operatives_and_kindred,nothern_central
898,1979,1981,12,5,sí,other,no,no,2.004293749,Manufacturing,Operatives_and_kindred,nothern_central
899,1979,1982,12,6,sí,other,no,no,1.86106008,Manufacturing,Operatives_and_kindred,nothern_central
900,1979,1983,12,7,sí,other,no,no,2.071155962,Manufacturing,Operatives_and_kindred,nothern_central
901,1979,1984,12,8,sí,other,sí,no,1.995276632,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
902,1979,1985,12,9,sí,other,sí,no,1.991968976,Manufacturing,"Professional, Technical_and_kindred",nothern_central
903,1979,1986,12,10,sí,other,sí,no,2.021503705,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
904,1979,1987,12,11,sí,other,sí,no,1.997938107,Manufacturing,Operatives_and_kindred,nothern_central
905,1988,1980,12,2,no,other,no,no,-0.247380776,Construction,Laborers_and_farmers,nothern_central
906,1988,1981,12,3,no,other,no,no,2.283536898,Manufacturing,Operatives_and_kindred,south
907,1988,1982,12,4,sí,other,no,no,1.294700168,Manufacturing,Operatives_and_kindred,south
908,1988,1983,12,5,no,other,no,no,1.150045944,Manufacturing,Operatives_and_kindred,nothern_central
909,1988,1984,12,6,no,other,no,no,1.57105088,Manufacturing,"Craftsmen, Foremen_and_kindred",south
910,1988,1985,12,7,no,other,no,no,-0.742698959,Construction,Laborers_and_farmers,nothern_central
911,1988,1986,12,8,no,other,no,no,1.851254729,Manufacturing,Operatives_and_kindred,nothern_central
912,1988,1987,12,9,no,other,no,no,1.972870331,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
913,2000,1980,11,3,sí,other,no,no,1.90495548,Manufacturing,Operatives_and_kindred,south
914,2000,1981,11,4,no,other,no,no,1.879262368,Manufacturing,Operatives_and_kindred,south
915,2000,1982,11,5,sí,other,sí,no,1.746195626,Manufacturing,Operatives_and_kindred,south
916,2000,1983,11,6,no,other,sí,no,2.093134869,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
917,2000,1984,11,7,no,other,sí,no,1.8447637,Manufacturing,Operatives_and_kindred,south
918,2000,1985,11,8,no,other,sí,no,1.678162249,Trade,Operatives_and_kindred,south
919,2000,1986,11,9,no,other,sí,no,1.765621945,Transportation,Operatives_and_kindred,south
920,2000,1987,11,10,sí,other,sí,no,1.759842285,Manufacturing,"Craftsmen, Foremen_and_kindred",south
921,2014,1980,12,2,sí,other,no,no,2.359059249,Mining,"Craftsmen, Foremen_and_kindred",nothern_central
922,2014,1981,12,3,no,other,no,no,1.923095471,Personal_Service,Sales_Workers,nothern_central
923,2014,1982,12,4,no,other,no,no,1.404926873,Entertainment,"Managers, Officials_and_Proprietors",nothern_central
924,2014,1983,12,5,no,other,no,no,0.799549906,Entertainment,"Craftsmen, Foremen_and_kindred",nothern_central
925,2014,1984,12,6,no,other,no,no,1.314082233,Personal_Service,"Craftsmen, Foremen_and_kindred",nothern_central
926,2014,1985,12,7,no,other,no,no,1.261347712,Trade,Operatives_and_kindred,nothern_central
927,2014,1986,12,8,no,other,no,no,1.498433354,Trade,Operatives_and_kindred,nothern_central
928,2014,1987,12,9,no,other,no,no,1.550128557,Trade,Operatives_and_kindred,nothern_central
929,2025,1980,13,2,no,other,no,no,1.48389249,Trade,"Managers, Officials_and_Proprietors",nothern_central
930,2025,1981,13,3,no,other,sí,no,1.2339887,Trade,Service_Workers,south
931,2025,1982,13,4,no,other,sí,no,1.532616468,Trade,"Managers, Officials_and_Proprietors",nothern_central
932,2025,1983,13,5,no,other,sí,no,1.658470606,Trade,"Managers, Officials_and_Proprietors",nothern_central
933,2025,1984,13,6,no,other,sí,no,1.816277597,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
934,2025,1985,13,7,no,other,sí,no,2.015903521,Manufacturing,Operatives_and_kindred,nothern_central
935,2025,1986,13,8,no,other,sí,no,2.356571821,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
936,2025,1987,13,9,sí,other,sí,no,1.316654872,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
937,2038,1980,10,2,no,other,no,no,0.894395821,Entertainment,Service_Workers,nothern_central
938,2038,1981,10,3,no,other,no,no,1.04334961,Entertainment,Service_Workers,nothern_central
939,2038,1982,10,4,no,other,no,no,1.342459675,Finance,Service_Workers,nothern_central
940,2038,1983,10,5,no,other,no,no,1.311010652,Finance,Service_Workers,nothern_central
941,2038,1984,10,6,no,other,no,no,1.012559109,Trade,Service_Workers,nothern_central
942,2038,1985,10,7,no,other,no,no,1.329873808,Professional_and_Related Service,Clerical_and_kindred,nothern_central
943,2038,1986,10,8,no,other,no,no,1.838888073,Manufacturing,"Professional, Technical_and_kindred",nothern_central
944,2038,1987,10,9,no,other,no,no,2.217753869,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
945,2075,1980,12,5,sí,other,sí,no,2.005680239,Manufacturing,Operatives_and_kindred,south
946,2075,1981,12,6,sí,other,sí,no,1.759996567,Manufacturing,Operatives_and_kindred,south
947,2075,1982,12,7,sí,other,sí,no,1.873217464,Manufacturing,Operatives_and_kindred,south
948,2075,1983,12,8,no,other,sí,no,1.816977282,Manufacturing,"Professional, Technical_and_kindred",south
949,2075,1984,12,9,no,other,sí,no,1.869561212,Manufacturing,"Professional, Technical_and_kindred",south
950,2075,1985,12,10,no,other,sí,no,2.05844711,Manufacturing,Operatives_and_kindred,south
951,2075,1986,12,11,no,other,sí,no,2.234246981,Manufacturing,Operatives_and_kindred,south
952,2075,1987,12,12,no,other,sí,no,2.225133976,Manufacturing,"Professional, Technical_and_kindred",south
953,2101,1980,12,3,no,other,no,no,2.007615355,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
954,2101,1981,12,4,no,other,no,no,2.26336438,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
955,2101,1982,12,5,no,other,no,no,2.240549702,Trade,"Craftsmen, Foremen_and_kindred",NA
956,2101,1983,12,6,sí,other,no,no,2.34843653,Trade,Operatives_and_kindred,NA
957,2101,1984,12,7,no,other,no,no,2.488045211,Trade,"Craftsmen, Foremen_and_kindred",NA
958,2101,1985,12,8,sí,other,no,no,2.468285549,Trade,"Craftsmen, Foremen_and_kindred",NA
959,2101,1986,12,9,sí,other,sí,no,2.346576166,Transportation,"Craftsmen, Foremen_and_kindred",NA
960,2101,1987,12,10,no,other,sí,no,2.490344665,Transportation,"Craftsmen, Foremen_and_kindred",NA
961,2106,1980,12,4,sí,other,no,no,1.676566451,Manufacturing,"Craftsmen, Foremen_and_kindred",south
962,2106,1981,12,5,sí,other,no,no,1.572434301,Manufacturing,Laborers_and_farmers,south
963,2106,1982,12,6,sí,other,no,no,1.764703797,Manufacturing,Operatives_and_kindred,south
964,2106,1983,12,7,sí,other,sí,no,1.815022247,Manufacturing,Clerical_and_kindred,south
965,2106,1984,12,8,sí,other,sí,no,1.772158543,Manufacturing,Clerical_and_kindred,south
966,2106,1985,12,9,sí,other,sí,no,1.846004484,Manufacturing,Clerical_and_kindred,south
967,2106,1986,12,10,sí,other,sí,no,1.845355007,Manufacturing,Laborers_and_farmers,south
968,2106,1987,12,11,sí,other,sí,no,1.812288761,Business_and_Repair_Service,Clerical_and_kindred,south
969,2107,1980,10,2,no,other,no,no,1.29659992,Trade,Operatives_and_kindred,south
970,2107,1981,10,3,no,other,no,no,1.614659856,Trade,Operatives_and_kindred,south
971,2107,1982,10,4,sí,other,no,no,1.250571254,Manufacturing,Operatives_and_kindred,south
972,2107,1983,10,5,sí,other,no,no,1.491859342,Manufacturing,Operatives_and_kindred,south
973,2107,1984,10,6,no,other,sí,no,1.890576298,Public_Administration,Service_Workers,south
974,2107,1985,10,7,no,other,sí,no,1.943642954,Public_Administration,Service_Workers,south
975,2107,1986,10,8,no,other,sí,no,2.054195573,Public_Administration,Service_Workers,south
976,2107,1987,10,9,no,other,sí,no,2.035432312,Public_Administration,Service_Workers,south
977,2108,1980,12,2,no,other,no,no,1.467417652,Manufacturing,Operatives_and_kindred,nothern_central
978,2108,1981,12,3,sí,other,no,no,1.961658506,Manufacturing,Operatives_and_kindred,south
979,2108,1982,12,4,sí,other,sí,no,2.072073552,Construction,Clerical_and_kindred,south
980,2108,1983,12,5,sí,other,sí,no,2.105471186,Manufacturing,"Professional, Technical_and_kindred",south
981,2108,1984,12,6,sí,other,sí,no,2.051930916,Manufacturing,"Professional, Technical_and_kindred",south
982,2108,1985,12,7,sí,other,sí,no,2.333261362,Manufacturing,"Professional, Technical_and_kindred",south
983,2108,1986,12,8,sí,other,sí,no,2.471034404,Manufacturing,"Professional, Technical_and_kindred",south
984,2108,1987,12,9,sí,other,sí,no,2.454142647,Manufacturing,"Professional, Technical_and_kindred",south
985,2147,1980,11,2,no,other,no,no,-0.021080988,Trade,Service_Workers,NA
986,2147,1981,11,3,no,other,no,no,-0.148845628,Trade,Service_Workers,NA
987,2147,1982,11,4,no,other,no,no,0.180695294,Trade,Service_Workers,NA
988,2147,1983,11,5,no,other,no,no,-0.036154479,Trade,"Managers, Officials_and_Proprietors",NA
989,2147,1984,11,6,no,other,no,no,0.39734814,Trade,Clerical_and_kindred,NA
990,2147,1985,11,7,no,other,no,no,0.972621253,Trade,Clerical_and_kindred,NA
991,2147,1986,11,8,no,other,no,no,0.563094428,Trade,"Managers, Officials_and_Proprietors",NA
992,2147,1987,11,9,no,other,no,no,0.759070044,Trade,Service_Workers,NA
