"fecha","precio","habitaciones","baños","area_m2_util","area_m2_construida","pisos","año_construida","codigo_postal"
2014-05-23,199750000,3,1.75,224.8,1177.6,2,1911,98045
2014-05-21,532500000,2,1.75,175.6,879.4,2,1987,98004
2014-08-21,176250000,3,2,178.4,3124.3,1,1992,98056
2014-06-17,129500000,3,2,173.7,549,1,1986,98030
2015-04-15,1.6e+08,2,1,83.6,707.9,1,1971,98106
2014-08-11,366500000,3,2.5,200.7,918.6,2,1989,98052
2014-06-25,190750000,2,1,83.6,270.3,1,1924,98115
2014-12-02,171500000,2,1,109.6,860.4,1,1957,98118
2014-08-18,102750000,2,1,83.6,594.6,1,1938,98022
2014-09-15,262500000,3,2,148.6,1535.7,1,1967,98075
2015-03-19,1.5e+08,3,1.75,139.4,775.9,1,1943,98056
2014-07-22,149500000,2,1,99.4,17603.8,1,1942,98077
2014-07-09,280500000,4,2.5,238.8,487.7,2,1990,98029
2015-02-24,2.25e+08,3,1,112.4,371.6,1.5,1928,98144
2014-08-14,2.7e+08,4,2.5,171.9,729.3,2,1985,98052
2014-06-24,189500000,3,2.5,161.7,2869.4,2,1992,98045
2014-07-24,1.15e+08,3,1,120.8,1300.6,1,1958,98198
2015-03-10,199975000,3,2.5,185.8,2843.3,2,1989,98042
2015-05-07,177500000,5,2.5,299.1,539.4,2,2002,98042
2014-06-19,2.9e+08,4,2.25,200.7,891.2,1,1969,98008
2015-04-27,3.5e+08,3,2,197.9,399.4,1.5,1922,98144
2014-05-06,139950000,3,1.75,146.8,757.3,1,1962,98198
2014-11-13,1.05e+08,3,1,111.5,696.8,1,1905,98178
2014-06-30,582500000,3,3,352.1,464.6,2,1989,98122
2014-06-11,145150000,2,1,79.9,359.9,1,1931,98055
2014-10-03,799975000,5,4.5,476.6,4006.3,2,1996,98006
2015-04-16,2.45e+08,3,1,148.6,592.7,1.5,1939,98125
2014-05-06,3.03e+08,4,2.5,196,1286.7,2,1987,98027
2014-07-14,179975000,3,1,130.1,462.7,1,1943,98133
2015-02-12,338550000,3,2,196,854.6,1,1993,98074
2015-02-21,232500000,3,2,132.9,661.9,1,1984,98074
2014-08-15,2.25e+09,5,5.5,616.9,3717.4,2,2004,98155
2015-05-04,2.5e+08,3,2,282.4,3815.7,1,1978,98038
2015-05-03,227500000,2,1,91,464.5,1,1950,98155
2014-08-18,352500000,6,2,238.8,393.9,1.5,1911,98115
2014-08-12,2.1e+08,3,2.5,191.4,652.2,1,1967,98177
2014-10-05,84787500,3,1,120.8,769.6,1,1968,98003
2015-02-25,1.25e+08,3,1,120.8,769.6,1,1968,98003
2015-03-12,2.65e+08,3,2.25,156.1,674.7,1,1973,98034
2015-02-06,2.95e+08,5,3.25,373.5,3747.8,1,1970,98027
2014-09-23,128750000,3,1.75,142.1,1308.7,1,1979,98042
2014-06-26,207500000,3,1,108.7,622.5,1,1957,98125
2014-10-10,2.68e+08,3,1.75,146.8,349.7,1.5,1945,98107
2014-05-29,123250000,3,1.5,118,1077.7,1,1964,98031
2014-07-06,197500000,3,1.75,137.5,715.4,1,1975,98034
2015-05-11,369500000,3,2.25,206.2,978.3,1,1974,98052
2014-09-29,6.36e+08,4,2.75,297.3,1275.5,2,1984,98005
2014-07-08,9.5e+07,3,1,84.5,982.4,1,1968,98003
2015-04-10,152500000,3,1.5,137.5,844.1,1,1962,98168
2015-04-20,462500000,4,4.25,350.2,1213.1,2,1983,98028
2014-08-21,447500000,4,3,325.2,1249,2,1977,98040
2014-07-17,3.28e+08,3,1.75,137.5,694.4,1.5,1943,98115
2014-05-19,2.8e+08,4,1,154.2,435.7,1.5,1945,98117
2014-10-20,3.05e+08,5,2.25,234.1,1087,2,1977,98074
2014-07-08,322500000,4,2.5,264.8,3485.9,2,1987,98075
2015-04-10,129500000,3,2.5,200,408.8,2,2007,98001
2014-08-18,4.9e+08,4,2.5,351.2,1018.4,2,1990,98033
2014-07-23,4.36e+08,4,4,350.2,905.8,1,1967,98177
2014-08-05,5e+08,6,2.75,334.5,898.8,1,1977,98040
2014-09-10,4.5e+08,3,2.75,276.9,1170.6,1.5,1941,98033
2015-04-28,237500000,4,1.5,215.5,514.1,1.5,1915,98103
2015-01-07,1.75e+08,5,2.75,276.9,1252.5,1,1975,98042
2014-05-15,4.2e+08,4,1.75,272.2,1074.1,1,1947,98117
2014-06-22,2.5e+08,4,2.5,189.5,780.4,1,1963,98006
2015-04-06,101250000,3,1.5,140.3,919.6,1,1954,98148
2014-12-23,261500000,4,2.5,247.1,6070.3,2,1988,98027
2014-12-03,112500000,3,2.5,161.7,933.7,2,1989,98001
2015-03-09,209100000,3,2.25,208.1,886.5,1,1980,98198
2014-12-05,178250000,4,1.75,145.9,898.4,1,1959,98028
2014-07-16,3.35e+08,4,3,232.3,464.5,1.5,1926,98103
2014-12-04,228075000,3,2.25,162.6,1152.7,1,1962,98155
2014-06-03,235500000,4,2.5,281.5,900,2,1998,98045
2015-04-09,2.79e+08,3,2.5,156.1,86.8,3,2008,98116
2015-03-05,6.9e+08,6,4.5,533.3,958,2,2000,98006
2014-12-12,80750000,3,1,113.3,557.4,1,1961,98002
2014-10-10,155500000,3,1,121.7,777.6,1.5,1962,98034
2015-02-24,2.35e+08,6,1.75,231.3,811.2,1.5,1966,98034
2014-07-09,284500000,3,3.25,206.2,764.3,1.5,1929,98108
2015-03-18,344500000,4,2.5,208.1,682.8,2,1989,98029
2014-07-15,135950000,3,1.75,175.6,1103.2,1,1979,98045
2014-12-10,1.39e+08,4,2.5,171.9,560.9,2,1991,98030
2014-07-23,4.1e+08,2,2.5,205.3,412.5,2,1931,98112
2015-02-25,199750000,3,1.75,131,715.4,1,1967,98056
2014-11-05,2.31e+08,3,2.75,175.6,242.8,2,1979,98008
2015-04-13,173750000,3,1,170,1118.2,1,1977,98042
2014-06-25,281050000,2,0.75,133.8,343.7,1,1914,98107
2014-05-29,1.15e+08,2,1,88.3,702.3,1,1958,98058
2014-06-22,343500000,4,2.5,220.2,936.7,2,1966,98033
2014-12-09,362893000,4,2.5,285.2,535.3,2,2000,98075
2015-01-26,157750000,3,1,120.8,1170.6,1,1969,98072
2014-05-06,1.56e+08,4,2,120.8,655.3,1,1950,98146
2014-11-06,171500000,3,3.25,112.4,109,2,2002,98133
2014-10-29,192597500,1,1,66,557.4,1.5,2015,98144
2014-08-29,207500000,4,2.25,208.1,1175.2,1,1981,98059
2014-06-30,230500000,3,1.75,334.5,805.1,2,1948,98033
2014-06-10,184995000,4,2.5,182.1,662.7,2,2002,98056
2014-09-29,174975000,4,2.5,169.1,291.2,2,1999,98019
2015-04-12,142875000,3,2.25,182.1,1591.1,1,1966,98055
2015-04-20,271250000,4,2.25,162.6,943.9,1,1972,98005
2014-11-11,4.15e+08,5,3.5,343.7,501.7,2,2011,98053
2014-12-23,352500000,4,2.5,270.3,1945.9,2,1976,98034
2014-06-24,307500000,2,1,118,464.5,1,1949,98117
2015-01-29,92250000,2,1,66.9,546.3,1,1940,98178
2014-10-01,2.06e+08,2,1,96.6,475.7,1,1901,98122
2014-12-15,1.25e+08,3,1.5,205.3,1032.2,1.5,1934,98168
2014-06-12,2.9e+08,5,2,191.4,557.4,2,1903,98105
2015-03-12,1.1e+08,2,1,72.5,557.4,1,1923,98055
2014-09-16,337500000,4,2.75,208.1,830.3,1,1976,98033
2014-05-22,186750000,2,1,74.3,309.4,1,1918,98107
2015-04-02,331350000,2,1.5,226.7,641,2,1910,98118
2014-05-16,119975000,5,1,135.6,560.4,2,1941,98168
2014-09-25,191500000,3,1,106.8,947.2,1,1957,98052
2015-01-29,242500000,3,2.75,246.2,1147.4,1,1975,98028
2014-07-10,3.05e+08,4,2.75,241.5,3398.7,1,1976,98075
2014-08-08,272500000,6,1.75,169.1,580.6,1,1954,98116
2014-07-08,3.9e+08,2,2.5,237.8,232.3,2,1901,98112
2015-04-24,152500000,3,2.5,159.2,301,2,2005,98055
2014-06-12,202500000,3,1,123.6,1456.5,1,1984,98074
2014-07-30,5.55e+08,5,3.5,682.8,1136.3,2,2001,98065
2015-04-02,136500000,3,1.75,190.5,840.3,2,1959,98058
2014-05-27,163250000,3,1,168.2,1149.7,2,1970,98072
2015-04-24,182500000,3,1.75,128.2,848.6,1,1981,98056
2015-04-08,500375000,3,2.75,285.2,997.7,2,1987,98004
2015-03-25,211250000,2,1,74.3,375.9,1,1940,98117
2015-03-24,177225000,4,2.75,198.8,921.6,2,1993,98001
2014-12-04,1.6e+08,3,1,123.6,886.3,1,1971,98077
2014-06-03,111500000,3,1,95.7,847.3,1,1961,98032
2014-07-24,2.05e+08,3,2.5,161.7,459.7,2,2008,98053
2014-08-29,2.19e+08,3,1,111.5,371.6,1.5,1923,98144
2014-11-06,1.95e+08,3,3,138.4,273.5,2,1993,98199
2015-02-19,149250000,4,2.5,175.6,553.1,2,2004,98092
2014-09-05,374999500,5,2.25,284.3,1266.3,2,1989,98006
2014-08-29,389500000,6,2.5,301.9,1114.8,1,1966,98115
2015-01-14,2.85e+08,3,2.75,253.6,1108.9,2,1978,98034
2015-05-12,192500000,3,1,75.3,427.4,1,1918,98144
2014-08-18,324500000,4,2,208.1,1025.6,1,1961,98033
2014-10-01,141500000,3,1,161.7,487.5,1,1947,98168
2014-09-22,349950000,4,2.25,221.1,1508.4,1,1961,98008
2015-02-20,139250000,4,1,143.1,780.4,1,1971,98058
2014-11-15,3.5e+08,4,1.75,217.4,845.4,1,1975,98052
2014-07-28,267500000,4,2.75,251.8,4270.1,2,1995,98045
2014-09-23,117250000,3,1.75,121.7,1709.4,1,1954,98168
2014-08-06,187075000,3,1.75,129.1,890.5,1,1973,98133
2015-03-17,198500000,4,2.5,204.5,886.5,2,2006,98198
2014-09-18,306500000,3,2.25,182.1,964.8,1,1988,98008
2014-06-09,5.75e+08,3,2.5,264.8,973.1,1,1954,98004
2015-03-27,297500000,4,1.75,174.7,379,1,1924,98115
2014-09-10,1.7e+08,5,2.75,226.7,637.1,2,2003,98030
2015-01-08,1.94e+08,4,2.5,237.8,538.8,2,2005,98038
2014-09-22,2.02e+08,3,1.75,131,1413.1,1,1950,98166
2014-08-29,4.05e+08,3,2,266.6,590.9,1.5,1946,98115
2015-04-03,202500000,4,2.5,243.4,869.5,2,1987,98058
2014-07-14,3.63e+08,5,3,275.9,960.2,2,2000,98075
2014-05-14,1.33e+08,3,2.5,165.4,670.2,1,1986,98030
2014-12-22,361250000,5,2.25,343.7,669.6,1,1970,98177
2015-02-28,1.76e+08,4,2.5,116.3,2322.8,1,1996,98001
2015-03-19,132500000,4,1.5,115.2,757.9,1,1961,98198
2015-02-06,4.28e+08,3,2.5,200.7,364.2,2,2014,98116
2014-07-24,173475000,3,2.5,189.5,403.9,2,2006,98038
2014-06-17,433029500,5,3.5,290.8,445.7,2,2014,98006
2015-01-29,2.05e+08,3,2.5,218.3,414,2,2004,98065
2014-07-08,1.85e+08,3,1.75,145.9,1562.3,2,1982,98045
2014-06-23,1.15e+08,3,1,142.1,36151,1.5,1919,98022
2014-10-10,2e+08,2,2,141.2,465.4,1,1999,98117
2015-03-11,8.6e+07,3,1,125.4,899.3,1,1959,98023
2014-07-14,307500000,3,1.75,181.2,787.8,1,1962,98007
2015-04-07,4.3e+08,4,3.5,367,891.9,2,1998,98075
2014-06-18,277500000,3,1.75,189.5,557.4,1,1958,98116
2014-07-21,289500000,3,2.5,184.9,375.3,1.5,1926,98103
2014-06-30,192500000,3,1.75,120.8,653.1,1,1968,98034
2015-04-14,2.1e+08,4,2.25,188.6,1114.8,2,1977,98011
2014-07-16,322500000,3,1.75,217.4,627.1,1.5,1914,98103
2015-04-28,274975000,3,2.5,200.7,584.2,2,1996,98133
2014-09-23,3.39e+08,3,2.75,257.3,929,1,1962,98033
2014-05-21,99500000,4,2,188.6,754.4,2,1950,98178
2015-02-18,3.02e+08,3,1,133.8,1284.3,1,1957,98040
2015-04-03,1.34e+08,5,1.75,160.7,963.2,1,1963,98059
2014-08-05,4.8e+08,5,3.5,419,1514.8,2,2003,98074
2015-02-18,254625000,3,2.5,195.1,706.1,1,1980,98052
2014-11-18,2.08e+08,3,2.5,167.2,499.1,2,1987,98034
2014-05-15,9.5e+07,3,1,101.3,791.5,1,1967,98003
2015-04-29,1.06e+08,3,1.5,93.8,929,1,1973,98003
2014-10-29,162950000,3,2.5,189.5,907.2,2,1985,98023
2014-08-01,2.8e+08,3,3.5,210.9,379.8,2,1996,98136
2014-09-24,137500000,3,2.5,160.7,538.7,2,1987,98030
2015-03-09,332500000,4,2.5,230.4,1431.7,2,1994,98059
2014-06-01,752500000,4,3.5,323.3,671.9,2,1926,98144
2014-12-03,187500000,4,2,159.8,223.9,1,1930,98106
2014-09-09,179975000,3,1.75,145.9,648,1,1979,98126
2015-01-23,1.7e+08,4,2.75,327.7,668.9,2,2005,98198
2014-10-31,200500000,2,1,78,752.5,1,1948,98177
2014-06-26,334500000,2,1.75,181.2,1000.2,1,1952,98166
2015-04-29,319250000,4,2.5,183.9,610.2,2,2004,98052
2015-03-23,272500000,2,1.5,150.5,349.3,2,1924,98144
2014-12-26,2.62e+08,4,1,183.9,651.7,1,1973,98034
2014-11-08,8.05e+08,5,3.75,327.9,1231.9,2,2013,98040
2014-09-09,1.4e+08,2,1,117.1,445.9,1,1947,98126
2014-08-25,4.14e+08,4,2.5,197,1007.2,1,1979,98006
2014-10-17,111500000,3,1.75,126.3,982.3,1,1984,98023
2015-01-02,644500000,4,3.5,288,210.1,2,1981,98033
2015-05-04,3.75e+08,2,2,220.2,14412,1,1970,98019
2015-04-17,2.15e+08,2,1,135.6,855.4,1,1947,98125
2014-06-18,355500000,4,1.75,183.9,1003.4,1,1948,98040
2014-12-04,1.55e+08,4,2.5,179.3,651.6,2,1994,98042
2014-12-26,207500000,5,1.75,343.7,849.1,1,1957,98178
2014-07-01,137450000,4,2.5,183,613.2,2,1987,98030
2014-06-09,262500000,3,3,229.5,3385.8,2,1980,98027
2014-12-19,89750000,3,1,109.6,2992.8,1,1952,98092
2014-05-23,2.39e+08,3,1,118.9,239.7,1.5,1910,98115
2014-05-21,97500000,3,1.75,128.2,682.8,1,1981,98042
2015-03-05,192500000,4,3,254.6,1015,1,1980,98058
2014-12-01,200500000,3,2.75,187.7,883,1,1969,98011
2014-09-26,2.61e+08,4,2.5,263.4,613,2,2002,98038
2015-02-24,1.65e+08,4,1.75,141.2,1339.4,1,1968,98065
2014-06-03,251500000,3,2.5,203.5,453.6,2,1999,98155
2015-02-12,87500000,5,1.75,156.1,780.4,1,1979,98003
2015-03-20,481995000,4,3.5,363.7,591.2,2,2014,98053
2014-09-29,422500000,5,2,159.8,926.4,1,1951,98004
2015-01-22,78750000,2,1,62.2,418.1,1,1905,98108
2014-12-05,2.25e+08,2,3,166.3,158.8,2,2001,98144
2014-09-18,462500000,4,1.75,226.7,1095.6,1,1950,98115
2015-01-05,3e+08,2,1,85.5,467.2,1,1938,98115
2014-09-18,354500000,4,1,156.1,379.7,1.5,1911,98103
2014-11-10,692500000,5,3.75,305.7,602,2,1938,98199
2014-09-11,1.24e+08,3,2.5,197,635.5,1,1984,98092
2015-05-11,122500000,3,1,84.5,615.9,1,1912,98103
2014-05-30,1.66e+08,2,1,92.9,443.7,1,1942,98108
2015-03-13,229975000,3,2.5,217.4,397,2,2002,98065
2015-04-10,212500000,3,2,109.6,167.2,2,1994,98122
2014-09-03,2.3e+08,3,2.25,193.2,4734.8,1,1979,98077
2014-09-04,419150000,6,2.5,349.3,1205.7,1,1967,98117
2014-11-11,1.28e+08,3,2.5,137.5,668.9,2,1995,98010
2015-01-20,4.32e+08,3,2.75,284.3,1259.2,2,1984,98006
2015-03-05,4.5e+08,4,3.5,285.2,412.5,2,1922,98116
2015-04-01,72800000,3,1,108.7,702.3,1,1958,98058
2014-08-21,432500000,5,3,269.4,625.2,1,1977,98115
2014-06-09,125125000,3,2.25,205.3,743.2,2,1969,98023
2014-09-19,8.1e+07,4,2,133.8,709.9,1,1943,98056
2014-07-31,2.25e+08,4,1.75,183.9,682.8,1,1973,98034
2015-03-25,337750000,4,2.75,191.4,1982.9,1,1978,98005
2014-11-03,348500000,3,2.25,224.8,492.8,1.5,1947,98115
2014-11-11,662025000,3,3.25,319.6,379,2,2005,98105
2014-12-01,2.45e+08,3,1.75,148.6,1533.8,1,1984,98052
2014-10-21,2.95e+08,3,2.25,205.3,533.4,1,1951,98115
2015-05-12,1.4e+08,4,1.75,209,1486.4,1,1957,98023
2014-05-23,257500000,2,1,156.1,603.9,1,1941,98136
2014-07-14,2.88e+08,3,1,105.9,501.2,1,1909,98115
2014-11-20,187500000,3,1.75,132.9,982.4,2,1981,98011
2015-03-20,2.39e+08,3,1,133.8,660.3,1,1980,98052
2015-01-28,1.41e+08,3,1,155.1,483.1,1,1977,98042
2014-10-31,7e+08,4,4.5,286.1,980.1,2,1976,98040
2015-02-10,296750000,5,3.25,399.5,4682.8,2,1972,98027
2014-10-20,362475000,4,3.5,279.6,16187.4,2,2004,98045
2014-08-29,1.53e+08,3,1.75,144.9,696.8,1,1966,98056
2014-06-09,170500000,4,1.75,178.4,712.1,1,1975,98058
2014-11-03,199975000,3,2.5,130.1,408.8,1,1930,98106
2014-11-20,2.67e+08,5,2,211.8,334.5,2,1992,98122
2014-07-21,317500000,6,2.5,360.5,529.5,2,2003,98053
2015-03-24,1.75e+08,2,1,125.4,360.5,1,1927,98103
2015-02-17,4.28e+08,3,1.5,137.5,250.8,1.5,1928,98112
2014-09-23,2.91e+08,4,3,155.1,110.5,3,2000,98122
2014-07-29,399500000,4,2.5,315.9,626.4,2,2004,98052
2014-09-08,211850000,3,2.5,192.3,370.3,2,1999,98065
2015-01-27,917500000,4,3.5,452.4,3640.9,2,1995,98006
2014-08-13,1.61e+08,3,2,163.5,4048.2,1,1988,98010
2014-11-05,464500000,4,3.25,374.4,5341.8,2,2002,98053
2014-12-01,221500000,2,1,105,502.9,1,1939,98115
2015-04-24,220750000,3,1.75,140.3,715.4,1,1968,98034
2014-07-08,437500000,4,3.5,288.9,10076.6,2,1979,98075
2014-11-18,1.8e+09,3,3.25,466.4,1154.9,2,1941,98144
2015-04-27,2.25e+08,2,1,68.7,473.8,1,1947,98115
2014-09-08,212500000,3,2.25,151.4,975.5,1,1974,98034
2014-06-01,3.3e+08,4,1.75,258.3,919.7,2,1978,98074
2014-06-16,381550500,3,1.75,184.9,516.5,1,1939,98105
2015-04-07,249500000,4,2.75,209,1314.5,2,1992,98019
2015-03-03,260500000,3,1.75,159.8,3471.1,1,1974,98053
2014-05-29,1.51e+08,2,1,83.6,39375.8,1,1925,98022
2015-04-08,146500000,4,2.25,219.3,581.6,2,1998,98038
2014-07-12,167500000,3,2.25,142.1,425.5,2,2011,98019
2014-12-15,249500000,2,1,134.7,287.1,2,1919,98103
2015-05-05,3e+08,3,1.75,189.5,464.5,1.5,1924,98115
2014-09-16,3.6e+08,4,1.75,243.4,1025.7,1.5,1962,98005
2015-02-25,97500000,2,2,109.6,237.2,2,2005,98038
2014-05-07,124500000,3,1,103.1,782.5,1,1952,98166
2015-02-02,1.67e+08,3,2.25,170.9,908.7,2,1989,98019
2014-11-07,299975000,4,1.75,252.7,725.6,1,1952,98115
2015-02-17,74950000,2,1.75,101.3,181.2,1,1982,98198
2014-11-25,3.5e+08,4,1.75,160.7,603.9,1,1945,98115
2014-08-07,262500000,4,1.5,108.7,579.7,1,1960,98040
2014-07-08,524500000,4,3.75,440.4,11776.3,2,1991,98027
2014-05-08,2.01e+08,3,2.5,182.1,743.2,1,1977,98034
2014-06-20,2.25e+08,3,2,132.9,323.3,1,1947,98103
2014-12-03,2.6e+08,3,2.25,233.2,4087.3,2,1981,98027
2014-12-04,102500000,3,1.75,131.9,648.5,1,1980,98023
2014-09-02,317500000,3,2.25,249,16349.3,1,2004,98038
2015-03-04,105250000,3,1,113.3,891.9,1,1958,98001
2014-08-12,203325000,2,1,99.4,566.7,1,1940,98126
2015-04-08,1.75e+08,3,1.75,146.8,1857.9,1,1968,98010
2015-04-23,212500000,4,1.75,169.1,557.4,1,1942,98115
2014-06-05,3.99e+08,3,3.5,333.5,594.8,2,1999,98074
2014-12-01,9e+07,3,1,182.1,890.3,2,1908,98056
2014-06-02,6.25e+08,5,3.25,293.6,1229.8,2,1972,98040
2015-03-03,217500000,4,2,188.6,374.7,2,1925,98133
2014-11-26,177500000,3,1.5,115.2,1474.1,1,1962,98034
2015-02-02,1.5e+09,5,3.25,498.9,1309.1,2,1918,98004
2014-07-24,342500000,5,2.5,248.1,1342.9,2,1958,98155
2014-07-25,155500000,3,1,152.4,1120.4,1,1960,98059
2014-09-11,152500000,4,2.25,197.9,891.9,1,1966,98031
2014-07-25,337500000,3,2.5,236.9,460.2,1.5,1924,98144
2014-08-29,384500000,4,2.75,337.2,1431.2,1,1968,98040
2014-08-05,2.15e+08,3,1.5,157,901.9,1.5,1954,98006
2014-09-23,258125000,6,2,222,804.5,1.5,1925,98011
2014-12-12,3.8e+08,3,3.5,218.3,997.7,1,1940,98125
2014-10-07,289975000,3,3.5,131.9,113.1,2,2003,98115
2015-02-11,2.38e+08,3,2.25,145.9,667.7,1,1980,98133
2014-06-12,2.55e+08,3,1.75,148.6,1783.7,1,1967,98034
2014-05-08,102500000,2,1,66.9,468.2,1,1955,98106
2014-10-07,1.2e+08,3,1,136.6,682.8,1,1969,98032
2014-09-02,3.69e+08,5,3.5,259.2,1574.9,2,1991,98166
2014-07-28,2.1e+08,3,1.75,159.8,752.7,1,1940,98125
2014-11-14,227500000,3,1.75,120.8,891.9,1,1969,98052
2014-09-15,382500000,4,1,234.1,511,1.5,1912,98144
2014-12-05,1.86e+08,4,1.5,165.4,735.2,1.5,1962,98059
2014-12-04,8e+07,3,1,111.5,776.7,1,1948,98118
2014-08-15,3.86e+08,4,2.5,277.8,895.9,2,2003,98074
2014-11-11,562500000,5,1.75,177.4,524,2,1906,98112
2014-05-24,239500000,3,1,127.3,278.7,1.5,1924,98103
2015-05-05,2.85e+08,3,2.5,177.4,459,2,1999,98075
2014-07-10,1.75e+08,4,1,108.7,756.9,1.5,1959,98125
2014-11-01,176500000,3,2.5,116.1,80.3,3,2004,98115
2014-08-01,349500000,5,2.5,310.3,2299.8,2,2002,98038
2014-07-30,132500000,3,2,128.2,793,2,1955,98148
2015-04-30,83500000,1,1,72.5,950.9,1.5,1989,98014
2014-10-20,2.5e+08,4,2.25,193.2,743.2,1,1964,98008
2014-07-09,3.5e+08,3,1,131,668.9,2,1901,98144
2014-11-04,147500000,1,1,48.3,520.3,1,1918,98116
2015-03-11,5.05e+08,4,3.5,325.2,379,2,2004,98115
2015-05-08,104500000,2,1,78,489.1,1,1969,98042
2015-01-28,1.38e+08,3,1.75,208.1,854.7,1,1968,98001
2015-01-22,1.9e+08,4,2.5,195.1,544.1,2,2002,98059
2014-06-06,157500000,3,1.5,162.6,1161.3,1,1954,98024
2015-03-10,342765000,4,2.5,290.8,5617.6,2,1996,98014
2014-06-26,127300000,3,2,136.6,1858.1,1,1968,98002
2014-06-03,1.15e+08,3,2,133.8,520.3,1,1942,98056
2014-07-17,167500000,3,3,132.9,116,3,2003,98103
2014-06-03,2.75e+08,4,2.5,201.6,891.9,1,1980,98052
2014-12-26,61650000,3,1,106.8,747.9,1.5,1956,98032
2014-09-02,137718000,4,2.75,201.6,897.3,1.5,1966,98030
2014-05-25,162500000,4,3.5,244.3,319.1,1.5,1984,98188
2014-07-25,317500000,4,2.5,231.3,3772.6,2,1997,98053
2015-04-23,256500000,3,1.75,158.9,464.5,1,1944,98107
2014-07-08,2.9e+08,4,2.5,197.9,3321.5,1,1980,98075
2015-04-29,112500000,3,1,87.3,861.4,1,1954,98148
2014-09-22,132500000,3,1,130.1,878.9,1,1961,98168
2014-10-14,156500000,4,1.75,151.4,278.7,1,1978,98144
2015-04-14,1.48e+08,2,1,127.3,780.4,1,1948,98133
2014-10-20,327750000,4,2.75,221.1,1467.9,1,1957,98007
2014-12-10,125375000,5,1.75,198.8,1120.2,1,1951,98002
2014-09-04,2.19e+08,4,2.5,183,793.9,2,2004,98059
2014-08-01,2.95e+08,3,2.75,236.9,5018.1,2,1967,98072
2014-10-06,164750000,3,1,100.3,487.7,1,1947,98133
2015-03-16,597500000,3,2.25,285.2,896,2,1987,98006
2015-03-20,207500000,2,1,136.6,557.4,1,1944,98199
2014-09-22,4.5e+08,4,2.5,336.3,3955.8,2,1984,98052
2015-05-04,1.89e+08,3,1.5,97.5,5341.8,1,1975,98024
2014-08-12,2.37e+08,2,1,97.5,37473.8,1,1905,98022
2014-06-19,2.32e+08,3,1,122.6,336.8,2,1900,98122
2014-12-08,1.55e+08,3,1,112.4,710.6,1,1956,98155
2014-09-18,2.9e+08,3,1.5,172.8,668,2,1952,98177
2014-11-19,499500000,3,2.75,262.9,46931.4,1,1962,98070
2015-03-17,2.55e+08,2,1,75.3,602,1,1942,98199
2014-05-06,3.25e+08,3,1.5,151.4,694.4,1,1940,98115
2014-09-12,9.8e+07,3,1,81.8,1820.9,1,1978,98023
2014-08-22,1.1e+08,4,1.75,154.2,1083.6,1,1952,98168
2014-10-08,427500000,3,2.25,319.6,987.4,2,1985,98006
2014-08-29,241500000,3,1.75,196,971.2,1,1978,98028
2015-04-07,2e+08,3,1,98.5,1114.8,1,1952,98133
2014-07-02,217500000,3,2.5,176.5,741.7,2,1993,98011
2014-09-30,109750000,1,1,76.2,98.5,1,2007,98126
2014-08-29,1.475e+09,4,3.5,451.5,2219,2,1996,98039
2014-09-16,213500000,3,2.5,190.5,299,3,2008,98133
2014-12-01,2.15e+08,2,1.5,101.3,372.8,1.5,1900,98103
2015-05-12,342500000,2,1.5,101.3,372.8,1.5,1900,98103
2014-09-03,247500000,2,1.5,178.4,580.6,1,1937,98199
2014-06-25,149975000,3,2.5,173.7,737.8,2,1990,98001
2014-11-21,1.95e+08,4,1.75,249.9,4330.1,1.5,1940,98146
2014-08-12,192500000,3,1.75,200.7,544.7,1.5,1928,98144
2014-06-25,3.7e+08,4,2.5,278.7,965.4,2,1995,98027
2014-07-23,495850000,4,3,212.7,218.3,2,1924,98116
2014-08-13,382500000,3,2.75,209,891.9,2.5,1909,98122
2014-09-04,4.01e+08,4,2.25,197.9,811.4,2,1961,98006
2014-11-21,4.75e+08,4,2.75,232.3,1858.1,1,1969,98004
2014-11-04,1.96e+08,4,2.5,213.7,3824.5,2,1988,98042
2014-12-03,2.95e+08,3,2.5,312.2,20274.7,1,1989,98014
2015-04-10,212500000,4,2.5,178.4,836.1,2,1989,98126
2014-07-22,382500000,5,1.75,226.7,1406.8,1.5,1944,98146
2014-08-07,156750000,3,2.25,133.8,324,2,1983,98034
2014-08-20,1.6e+08,3,1,165.4,635.5,2,1947,98125
2015-02-10,3.02e+08,4,1.75,138.4,416.7,1,1960,98199
2015-02-12,2.85e+08,3,2,130.1,153.9,2,2004,98112
2014-05-20,319500000,4,2.5,199.7,1117.4,2,1982,98052
2014-08-22,167500000,4,2,177.4,947.6,1,1963,98059
2014-10-14,4.48e+08,4,1.75,247.1,327,2,1917,98115
2014-06-27,129750000,3,1.75,153.3,1147.3,1,1957,98188
2014-08-07,318500000,3,2,183.9,557.4,1,1958,98115
2015-05-06,153725000,4,2.75,249.9,824.4,1,1980,98023
2014-08-25,267500000,3,1.75,128.2,330.8,1,1925,98117
2014-06-30,334750000,4,2.25,232.3,375.9,1.5,1940,98117
2014-10-28,129500000,3,1.75,147.7,664.1,1,1952,98166
2014-12-31,220500000,4,1.5,102.2,306.6,1,1919,98122
2015-05-12,114400000,4,2.5,136.6,149.8,2,2003,98118
2014-05-13,2.65e+08,2,2,156.1,459.9,1,2006,98053
2014-07-28,2.62e+08,2,2,134.7,211.1,1,1924,98112
